user_id,sign_up_date
5888f469e66d031740a68618,2017-01-25
58888eaae66d030678b7a19d,2017-01-25
58888eaae66d030678b7a19d,2017-01-25
58888eaae66d030678b7a19d,2017-01-25
58888eaae66d030678b7a19d,2017-01-25
58888eaae66d030678b7a19d,2017-01-25
58888eaae66d030678b7a19d,2017-01-25
58888eaae66d030678b7a19d,2017-01-25
59d9ec1ae66d03095c7813ce,2017-10-08
5b2bc52fe66d030b106fd8c2,2018-06-21
5b2c3b7ce66d101880d5cef6,2018-06-21
5b2c3b7ce66d101880d5cef6,2018-06-21
5c7d7130e66d032798dd5730,2019-03-04
5c7cd90ee66d0314b4517faa,2019-03-04
5c7d8546e66d032798f22753,2019-03-04
5c7d787fe66d032798e6e0f2,2019-03-04
59dbe743e66d030f28cd2059,2017-10-09
59dbe743e66d030f28cd2059,2017-10-09
59db2b6be66d031820c5b019,2017-10-09
59db6d68e66d030f28cced33,2017-10-09
5b2d430ae66d031c20b7f270,2018-06-22
5b2c5c2ee66d101880d5e966,2018-06-22
5b2d6f4be66d03188c2f4cfd,2018-06-22
5b2d6f4be66d03188c2f4cfd,2018-06-22
5b2d6f4be66d03188c2f4cfd,2018-06-22
5b2d6f4be66d03188c2f4cfd,2018-06-22
5b2d60bee66d031c20b8013c,2018-06-22
5c7e8344e66d032798487334,2019-03-05
5c7e4f27e66d0327982c3df3,2019-03-05
5c7e4f27e66d0327982c3df3,2019-03-05
5c7e4f27e66d0327982c3df3,2019-03-05
5c7ea639e66d03279862f15d,2019-03-05
5c7ea639e66d03279862f15d,2019-03-05
588b80aee66d030bac2179d7,2017-01-27
59dd05f3e66d0513486a4efd,2017-10-10
5b2e70f9e66d0314c45519b1,2018-06-23
5b2e70f9e66d0314c45519b1,2018-06-23
5b2e70f9e66d0314c45519b1,2018-06-23
5b2e9fcde66d0314c4553219,2018-06-23
5c7fb377e66d030f983b61af,2019-03-06
5c7fb377e66d030f983b61af,2019-03-06
5c7fb377e66d030f983b61af,2019-03-06
5c7f73dde66d030f9829a144,2019-03-06
5c7f73dde66d030f9829a144,2019-03-06
588d041ee66d0312e0cd00c9,2017-01-28
588d041ee66d0312e0cd00c9,2017-01-28
5b3020e7e66d030f98ae4fda,2018-06-24
5b3020e7e66d030f98ae4fda,2018-06-24
5b2fa55be66d0314c4559716,2018-06-24
5b30273de66d030bd8044211,2018-06-24
5b30273de66d030bd8044211,2018-06-24
5c8141f4e66d051ad8e85b6f,2019-03-07
5c816437e66d051ad815f652,2019-03-07
5c813fc7e66d051ad8e5f05f,2019-03-07
5c813fc7e66d051ad8e5f05f,2019-03-07
5c817721e66d051ad82bf56c,2019-03-07
5c817721e66d051ad82bf56c,2019-03-07
5c817721e66d051ad82bf56c,2019-03-07
5c817806e66d051ad82cd49e,2019-03-07
5c817806e66d051ad82cd49e,2019-03-07
5c817806e66d051ad82cd49e,2019-03-07
5c817806e66d051ad82cd49e,2019-03-07
5c817806e66d051ad82cd49e,2019-03-07
5c817806e66d051ad82cd49e,2019-03-07
5c81ae33e66d051ad87da62a,2019-03-07
5b303859e66d030f98ae5716,2018-06-25
5b303859e66d030f98ae5716,2018-06-25
5b303859e66d030f98ae5716,2018-06-25
5b303859e66d030f98ae5716,2018-06-25
5b314dc8e66d060f98a56758,2018-06-25
5b314dc8e66d060f98a56758,2018-06-25
5b314dc8e66d060f98a56758,2018-06-25
5b314dc8e66d060f98a56758,2018-06-25
5b30e877e66d060f98a52a6c,2018-06-25
5b30ef8de66d060f98a52ed7,2018-06-25
5c824ef1e66d031228e70a85,2019-03-08
5c82a0d2e66d0612288619a1,2019-03-08
5c82a0d2e66d0612288619a1,2019-03-08
5c82357be66d031228d5f5b3,2019-03-08
588eadf6e66d030bb8ba470f,2017-01-30
5b32375fe66d03187c15191a,2018-06-26
5b32375fe66d03187c15191a,2018-06-26
5b32375fe66d03187c15191a,2018-06-26
5b327f3de66d03187c153ff1,2018-06-26
5b318a73e66d03187c14eb35,2018-06-26
5b318a73e66d03187c14eb35,2018-06-26
5c843287e66d032bc0563bfd,2019-03-09
59e27ba6e66d031aa4bd4a62,2017-10-14
59e27ba6e66d031aa4bd4a62,2017-10-14
59e1f13ce66d0317b8d11d7b,2017-10-14
59e1f13ce66d0317b8d11d7b,2017-10-14
59e1f13ce66d0317b8d11d7b,2017-10-14
59e1f13ce66d0317b8d11d7b,2017-10-14
59e1f13ce66d0317b8d11d7b,2017-10-14
59e1f13ce66d0317b8d11d7b,2017-10-14
59e1f13ce66d0317b8d11d7b,2017-10-14
59e1cd34e66d031adce88527,2017-10-14
5b33883ae66d050ab0fe75df,2018-06-27
5b32d677e66d03187c156a79,2018-06-27
5c856498e66d0308bcd0bccd,2019-03-10
5c856498e66d0308bcd0bccd,2019-03-10
59e2b496e66d0319605534fc,2017-10-15
59e2b496e66d0319605534fc,2017-10-15
5b35028ce66d031b6866af67,2018-06-28
5c866b66e66d0308bc401afc,2019-03-11
5c86e1aee66d031c106e6995,2019-03-11
5c86ad89e66d031c10fc3d0f,2019-03-11
5c86ef15e66d031c10883f48,2019-03-11
5c86ef15e66d031c10883f48,2019-03-11
5c86ef15e66d031c10883f48,2019-03-11
5c86ef15e66d031c10883f48,2019-03-11
5c86ef15e66d031c10883f48,2019-03-11
5c86ef15e66d031c10883f48,2019-03-11
5c86ef15e66d031c10883f48,2019-03-11
5c86ef15e66d031c10883f48,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86ac9be66d031c10fa1c39,2019-03-11
5c86b41fe66d031c100ad551,2019-03-11
5c861df3e66d0308bcf52e0d,2019-03-11
5c861df3e66d0308bcf52e0d,2019-03-11
5c861df3e66d0308bcf52e0d,2019-03-11
5c861df3e66d0308bcf52e0d,2019-03-11
59e5462fe66d0319e823de7d,2017-10-16
59e5462fe66d0319e823de7d,2017-10-16
59e534bbe66d030e4cdb9cd5,2017-10-16
59e534bbe66d030e4cdb9cd5,2017-10-16
59e534bbe66d030e4cdb9cd5,2017-10-16
59e534bbe66d030e4cdb9cd5,2017-10-16
59e534bbe66d030e4cdb9cd5,2017-10-16
5b3645d9e66d030828d220a1,2018-06-29
5b3645d9e66d030828d220a1,2018-06-29
5b3645d9e66d030828d220a1,2018-06-29
5b3645d9e66d030828d220a1,2018-06-29
5b3645d9e66d030828d220a1,2018-06-29
5b3681aee66d03193416071c,2018-06-29
5b3681aee66d03193416071c,2018-06-29
5b3681aee66d03193416071c,2018-06-29
5b3681aee66d03193416071c,2018-06-29
5b3681aee66d03193416071c,2018-06-29
5b361c04e66d030828d2090e,2018-06-29
5b361c04e66d030828d2090e,2018-06-29
5b361c04e66d030828d2090e,2018-06-29
5c8801dce66d031c1064b88c,2019-03-12
5c87d8cae66d031c101f0f8d,2019-03-12
5c87d8cae66d031c101f0f8d,2019-03-12
59e6347ae66d03013815e8e2,2017-10-17
59e60c92e66d03013815df94,2017-10-17
5b379945e66d030828d296e4,2018-06-30
5c8927b9e66d03179ce667f5,2019-03-13
5c89680ce66d03179c56071d,2019-03-13
5c89400ee66d03179c0788d5,2019-03-13
59e6b8dde66d03013815f8da,2017-10-18
5b392a97e66d031e7070a740,2018-07-01
5c8a376de66d031d983ff004,2019-03-14
5c8acf0ce66d031d983eb954,2019-03-14
5c8acf0ce66d031d983eb954,2019-03-14
5c8acf0ce66d031d983eb954,2019-03-14
5c8acf0ce66d031d983eb954,2019-03-14
5c8acf0ce66d031d983eb954,2019-03-14
5c8acf0ce66d031d983eb954,2019-03-14
5c8acf0ce66d031d983eb954,2019-03-14
5c8acf0ce66d031d983eb954,2019-03-14
5c8a91b3e66d031d98d02995,2019-03-14
5c8a68d8e66d031d988fc64f,2019-03-14
58977611e66d03160838152d,2017-02-05
58977611e66d03160838152d,2017-02-05
58977611e66d03160838152d,2017-02-05
58977611e66d03160838152d,2017-02-05
58977611e66d03160838152d,2017-02-05
58977611e66d03160838152d,2017-02-05
58977611e66d03160838152d,2017-02-05
59e8913be66d031458f584d0,2017-10-19
59e8913be66d031458f584d0,2017-10-19
59e8913be66d031458f584d0,2017-10-19
59e8913be66d031458f584d0,2017-10-19
5b3a4b04e66d0301085521dd,2018-07-02
5b3a4b04e66d0301085521dd,2018-07-02
5b3a8710e66d0301085547ef,2018-07-02
5b3a8710e66d0301085547ef,2018-07-02
5b3a8710e66d0301085547ef,2018-07-02
5b3a8710e66d0301085547ef,2018-07-02
5c8bea09e66d0316d4374e9a,2019-03-15
5897e339e66d030cb0ce9dd1,2017-02-06
59e9c85fe66d0310f4f9d223,2017-10-20
59e9c85fe66d0310f4f9d223,2017-10-20
59e9c85fe66d0310f4f9d223,2017-10-20
59ea3880e66d031aac8a4855,2017-10-20
5b3bb226e66d0311481a23ea,2018-07-03
5b3bb226e66d0311481a23ea,2018-07-03
5b3bb226e66d0311481a23ea,2018-07-03
5b3b4760e66d03114819f848,2018-07-03
5b3b7244e66d0311481a0790,2018-07-03
5c8d54eae66d032750840d48,2019-03-16
5c8d54eae66d032750840d48,2019-03-16
59eba435e66d030e5c6319e5,2017-10-21
5b3cf205e66d030f940f884e,2018-07-04
5b3cf205e66d030f940f884e,2018-07-04
5c8ece78e66d0309080e1eae,2019-03-17
5c8ece78e66d0309080e1eae,2019-03-17
5c8da3a8e66d03275094b53f,2019-03-17
5c8da3a8e66d03275094b53f,2019-03-17
59ed061ae66d03075c1e5a54,2017-10-22
5b3df5b3e66d030f940fe2a5,2018-07-05
5b3e50f9e66d031a94315c5a,2018-07-05
5b3e50f9e66d031a94315c5a,2018-07-05
5b3e50f9e66d031a94315c5a,2018-07-05
5b3ea23be66d031a94317db1,2018-07-05
5c8fdea9e66d030908b8fa27,2019-03-18
5c8fdea9e66d030908b8fa27,2019-03-18
5c8fdea9e66d030908b8fa27,2019-03-18
5c8fe45de66d030908c35657,2019-03-18
5c902c7fe66d03090848a6ed,2019-03-18
5c902c7fe66d03090848a6ed,2019-03-18
5c902c7fe66d03090848a6ed,2019-03-18
5c902c7fe66d03090848a6ed,2019-03-18
5c902c7fe66d03090848a6ed,2019-03-18
5c902c7fe66d03090848a6ed,2019-03-18
5c8fd6cae66d030908ae3ce0,2019-03-18
5c8ffb59e66d030908ef506f,2019-03-18
5c8ffb59e66d030908ef506f,2019-03-18
5c8ffb59e66d030908ef506f,2019-03-18
5c8ffb59e66d030908ef506f,2019-03-18
5c8ffb59e66d030908ef506f,2019-03-18
5c8fab50e66d0309087c375b,2019-03-18
5c8fab50e66d0309087c375b,2019-03-18
5c8fab50e66d0309087c375b,2019-03-18
5c8fab50e66d0309087c375b,2019-03-18
5c8fab50e66d0309087c375b,2019-03-18
5c900392e66d030908fca380,2019-03-18
5c900392e66d030908fca380,2019-03-18
5c900392e66d030908fca380,2019-03-18
589c8b04e66d0315605539f6,2017-02-09
59ee099ae66d0309684bcf7b,2017-10-23
59ee099ae66d0309684bcf7b,2017-10-23
59ee099ae66d0309684bcf7b,2017-10-23
59ee64eee66d030f9c4b0dd7,2017-10-23
5b3f9f07e66d031a9431b556,2018-07-06
5b3f9f07e66d031a9431b556,2018-07-06
5b3f9f07e66d031a9431b556,2018-07-06
5b3f9f07e66d031a9431b556,2018-07-06
5b3f9f07e66d031a9431b556,2018-07-06
5b3f9f07e66d031a9431b556,2018-07-06
5c914416e66d0323882e35c6,2019-03-19
5c915413e66d032388483526,2019-03-19
5c915413e66d032388483526,2019-03-19
5c915413e66d032388483526,2019-03-19
5c915413e66d032388483526,2019-03-19
5c913eaee66d032388239e78,2019-03-19
5c913eaee66d032388239e78,2019-03-19
5c910a89e66d032388cb8d82,2019-03-19
5c910a89e66d032388cb8d82,2019-03-19
5c910a89e66d032388cb8d82,2019-03-19
5c910a89e66d032388cb8d82,2019-03-19
5c90a4bce66d0323887ca5b1,2019-03-19
5c90d441e66d0323888b20a6,2019-03-19
5c90d441e66d0323888b20a6,2019-03-19
5c90d441e66d0323888b20a6,2019-03-19
5c91024be66d032388c32b90,2019-03-19
5c90f0b0e66d032388afda0e,2019-03-19
5c90f0b0e66d032388afda0e,2019-03-19
5c90f0b0e66d032388afda0e,2019-03-19
59ef14bce66d030290f0d120,2017-10-24
59ef14bce66d030290f0d120,2017-10-24
59ef03dde66d0309684c05cd,2017-10-24
59ef03dde66d0309684c05cd,2017-10-24
59ef03dde66d0309684c05cd,2017-10-24
59ef1f91e66d03118c3a58ed,2017-10-24
5b4022c5e66d030a1c470053,2018-07-07
5b4022c5e66d030a1c470053,2018-07-07
5b4022c5e66d030a1c470053,2018-07-07
5b4022c5e66d030a1c470053,2018-07-07
5b4022c5e66d030a1c470053,2018-07-07
5c925054e66d0327208f203d,2019-03-20
59f0bcede66d0308a8517407,2017-10-25
59f0bcede66d0308a8517407,2017-10-25
59f0bcede66d0308a8517407,2017-10-25
59f0b488e66d030844d6b9f0,2017-10-25
5b41f5fde66d03074c11c443,2018-07-08
5c93a719e66d0307bcda2144,2019-03-21
5c93a719e66d0307bcda2144,2019-03-21
5c93620fe66d032720a170d4,2019-03-21
5c93620fe66d032720a170d4,2019-03-21
5c92e2b9e66d0327207fcfb2,2019-03-21
5c92f953e66d0327208ea52a,2019-03-21
5c939ed2e66d0307bcced5e7,2019-03-21
5c9385efe66d0307bc9fb5e2,2019-03-21
5c93cd84e66d0307bc0782ac,2019-03-21
5c93cd84e66d0307bc0782ac,2019-03-21
5c93cd84e66d0307bc0782ac,2019-03-21
59f23105e66d031658ef54bb,2017-10-26
59f23105e66d031658ef54bb,2017-10-26
59f23105e66d031658ef54bb,2017-10-26
59f1dc0be66d0308a851abc5,2017-10-26
5b438969e66d031ab8c691c8,2018-07-09
5b438969e66d031ab8c691c8,2018-07-09
5b435980e66d031ab8c67bf2,2018-07-09
5c9468a0e66d0307bcbfb555,2019-03-22
58a195d1e66d030d1cf9d8ce,2017-02-13
58a1cd23e66d030d1cf9e752,2017-02-13
59f32414e66d0501482ed03b,2017-10-27
59f32414e66d0501482ed03b,2017-10-27
59f32414e66d0501482ed03b,2017-10-27
59f32414e66d0501482ed03b,2017-10-27
59f3789fe66d031a2ce5c7ca,2017-10-27
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c96c3f2e66d032b9024a986,2019-03-23
5c964272e66d03084851e5c3,2019-03-23
5c964272e66d03084851e5c3,2019-03-23
58a35a4ee66d0310248c8745,2017-02-14
59f4d59be66d0303a0e3d440,2017-10-28
5c97fbf6e66d032b905a4062,2019-03-24
5c97fbf6e66d032b905a4062,2019-03-24
5c97fbf6e66d032b905a4062,2019-03-24
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
58a4b221e66d03163058e835,2017-02-15
59f591b2e66d031ae017657f,2017-10-29
59f591b2e66d031ae017657f,2017-10-29
59f65dabe66d040978aee113,2017-10-29
59f661a3e66d040978aee1ce,2017-10-29
59f661a3e66d040978aee1ce,2017-10-29
5b47955ae66d030d8817828e,2018-07-12
5c99545ee66d03291cabd47f,2019-03-25
5c99545ee66d03291cabd47f,2019-03-25
5c99545ee66d03291cabd47f,2019-03-25
5c982d72e66d03291c7c2565,2019-03-25
5c987934e66d03291c8a15f5,2019-03-25
5c987934e66d03291c8a15f5,2019-03-25
5c98ac09e66d03291c954e68,2019-03-25
58a5dbcde66d03100c8bc712,2017-02-16
59f716f0e66d031e88e04a7b,2017-10-30
5b493753e66d031e9c1eb94c,2018-07-13
5b493753e66d031e9c1eb94c,2018-07-13
5b493753e66d031e9c1eb94c,2018-07-13
5b493753e66d031e9c1eb94c,2018-07-13
5b486698e66d031c9cf26712,2018-07-13
5b486698e66d031c9cf26712,2018-07-13
5b486698e66d031c9cf26712,2018-07-13
5b486698e66d031c9cf26712,2018-07-13
5b486698e66d031c9cf26712,2018-07-13
5b48ef3ae66d031c9cf28c64,2018-07-13
5b48bc4fe66d031c9cf27a70,2018-07-13
5b48bc4fe66d031c9cf27a70,2018-07-13
5b47fb25e66d031c9cf257b0,2018-07-13
5c9a1ba3e66d0322902c31c1,2019-03-26
5c9a499ae66d0322906b2777,2019-03-26
5c9ab9f6e66d072290cd6a08,2019-03-26
5c9ab9f6e66d072290cd6a08,2019-03-26
5c9ab9f6e66d072290cd6a08,2019-03-26
5c9ab9f6e66d072290cd6a08,2019-03-26
5c9ab9f6e66d072290cd6a08,2019-03-26
5c9a5d3fe66d0322908acc07,2019-03-26
5c9a5d3fe66d0322908acc07,2019-03-26
5c9a5d3fe66d0322908acc07,2019-03-26
5c9a5d3fe66d0322908acc07,2019-03-26
59f87941e66d0316fcf3acb1,2017-10-31
5b4a206de66d031e9c1eee43,2018-07-14
5b49f000e66d031e9c1edfa0,2018-07-14
5c9b68fde66d03131850da4d,2019-03-27
5c9b68fde66d03131850da4d,2019-03-27
5c9c0412e66d03131828e1af,2019-03-27
5c9c0412e66d03131828e1af,2019-03-27
5c9b5c3ee66d03131842f276,2019-03-27
5c9ae892e66d072290f5dc50,2019-03-27
5c9b5923e66d0722900778e0,2019-03-27
5c9b5923e66d0722900778e0,2019-03-27
5c9b5923e66d0722900778e0,2019-03-27
5c9b5923e66d0722900778e0,2019-03-27
5c9ac9a4e66d072290dd1b62,2019-03-27
5c9b0457e66d072290fe47bf,2019-03-27
58a83f46e66d031ae88e8173,2017-02-18
58a83f46e66d031ae88e8173,2017-02-18
58a83f46e66d031ae88e8173,2017-02-18
58a83f46e66d031ae88e8173,2017-02-18
59f9b10be66d0316fcf40a6d,2017-11-01
59f96418e66d031b3c9913fa,2017-11-01
59f9e6dce66d0316fcf41d89,2017-11-01
59f9e6dce66d0316fcf41d89,2017-11-01
